date,count
2022-05-02 13:05:00,1859.8099670410252
2022-05-02 13:06:00,1859.647491455075
2022-05-02 13:07:00,1859.8600158691502
2022-05-02 13:08:00,1860.167480468725
2022-05-02 13:09:00,1860.2449951172002
2022-05-02 13:10:00,1860.9700012207
2022-05-02 13:11:00,1861.3324890136748
2022-05-02 13:12:00,1861.072509765625
2022-05-02 13:13:00,1861.7749633789
2022-05-02 13:14:00,1862.8499755859502
2022-05-02 13:15:00,1862.787475585925
2022-05-02 13:16:00,1863.1224975586
2022-05-02 13:17:00,1863.1025085449248
2022-05-02 13:18:00,1862.26501464845
2022-05-02 13:19:00,1862.395019531275
2022-05-02 13:20:00,1862.7574768066497
2022-05-02 13:21:00,1863.09747314455
2022-05-02 13:22:00,1863.315002441425
2022-05-02 13:23:00,1863.6950378417998
2022-05-02 13:24:00,1863.40002441405
2022-05-02 13:25:00,1863.592498779275
2022-05-02 13:26:00,1863.06246948245
2022-05-02 13:27:00,1862.6449584961001
2022-05-02 13:28:00,1861.602539062475
2022-05-02 13:29:00,1860.942504882825
2022-05-02 13:30:00,1860.2750244140498
2022-05-02 13:31:00,1859.87747192385
2022-05-02 13:32:00,1860.0225219726751
2022-05-02 13:33:00,1859.1424865722502
2022-05-02 13:34:00,1859.8075256348
2022-05-02 13:35:00,1860.25747680665
2022-05-02 13:36:00,1860.1475219726499
2022-05-02 13:37:00,1859.8624877929499
2022-05-02 13:38:00,1859.274993896475
2022-05-02 13:39:00,1857.9150390625
2022-05-02 13:40:00,1857.2749938964998
2022-05-02 13:41:00,1856.5725097656248
2022-05-02 13:42:00,1856.9324951172002
2022-05-02 13:43:00,1857.20751953125
2022-05-02 13:44:00,1857.227508544925
2022-05-02 13:45:00,1857.2225036620998
2022-05-02 13:46:00,1856.677490234375
2022-05-02 13:47:00,1856.0025024413999
2022-05-02 13:48:00,1855.825012207025
2022-05-02 13:49:00,1855.86251831055
2022-05-02 13:50:00,1855.54248046875
2022-05-02 13:51:00,1855.877502441425
2022-05-02 13:52:00,1856.1099853515752
2022-05-02 13:53:00,1855.815032958975
2022-05-02 13:54:00,1856.3049926757749
2022-05-02 13:55:00,1857.1424865722752
2022-05-02 13:56:00,1856.8699951172002
2022-05-02 13:57:00,1857.454986572275
2022-05-02 13:58:00,1857.8050231933498
2022-05-02 13:59:00,1857.9150085449498
2022-05-02 14:00:00,1858.30252075195
2022-05-02 14:01:00,1858.832489013675
2022-05-02 14:02:00,1859.0574951172
2022-05-02 14:03:00,1858.3049926757749
2022-05-02 14:04:00,1859.3699951172
2022-05-02 14:05:00,1859.989990234375
2022-05-02 14:06:00,1860.220001220675
2022-05-02 14:07:00,1859.4075317382749
2022-05-02 14:08:00,1859.079986572275
2022-05-02 14:09:00,1860.4025268554499
2022-05-02 14:10:00,1860.06253051755
2022-05-02 14:11:00,1859.70001220705
2022-05-02 14:12:00,1859.63751220705
2022-05-02 14:13:00,1859.4299926757749
2022-05-02 14:14:00,1859.9425048827998
2022-05-02 14:15:00,1859.3099670410252
2022-05-02 14:16:00,1859.45751953125
2022-05-02 14:17:00,1860.10751342775
2022-05-02 14:18:00,1860.5299987793
2022-05-02 14:19:00,1860.76751708985
2022-05-02 14:20:00,1861.0325012207
2022-05-02 14:21:00,1860.91751098635
2022-05-02 14:22:00,1861.1400146484252
2022-05-02 14:23:00,1861.1325073242251
2022-05-02 14:24:00,1861.002532959
2022-05-02 14:25:00,1860.6524963379
2022-05-02 14:26:00,1861.1099548339998
2022-05-02 14:27:00,1862.040039062475
2022-05-02 14:28:00,1862.6099548339748
2022-05-02 14:29:00,1862.854980468725
2022-05-02 14:30:00,1862.64501953125
2022-05-02 14:31:00,1863.5924987793
2022-05-02 14:32:00,1863.48751831055
2022-05-02 14:33:00,1862.690002441425
2022-05-02 14:34:00,1863.4299926757749
2022-05-02 14:35:00,1864.1599731445249
2022-05-02 14:36:00,1863.392517089825
2022-05-02 14:37:00,1862.297515869125
2022-05-02 14:38:00,1862.0175170898501
2022-05-02 14:39:00,1861.6299743652503
2022-05-02 14:40:00,1861.8049926758
2022-05-02 14:41:00,1862.017517089825
2022-05-02 14:42:00,1863.0174865722502
2022-05-02 14:43:00,1863.5149841308748
2022-05-02 14:44:00,1863.6950073242251
2022-05-02 14:45:00,1863.859985351575
2022-05-02 14:46:00,1863.972503662125
2022-05-02 14:47:00,1863.812530517575
2022-05-02 14:48:00,1863.1850280761748
2022-05-02 14:49:00,1863.3924865722502
2022-05-02 14:50:00,1863.48751831055
2022-05-02 14:51:00,1862.622467041025
2022-05-02 14:52:00,1862.07247924805
2022-05-02 14:53:00,1861.7424926758
2022-05-02 14:54:00,1862.095001220725
2022-05-02 14:55:00,1862.09252929685
2022-05-02 14:56:00,1861.937469482425
2022-05-02 14:57:00,1862.0699768066252
2022-05-02 14:58:00,1862.5175170898501
2022-05-02 14:59:00,1862.82000732425
2022-05-02 15:00:00,1862.70501708985
2022-05-02 15:01:00,1862.4549560547002
2022-05-02 15:02:00,1862.2999877929751
2022-05-02 15:03:00,1862.252502441425
2022-05-02 15:04:00,1861.9075317382749
2022-05-02 15:05:00,1861.76748657225
2022-05-02 15:06:00,1861.56497192385
2022-05-02 15:07:00,1862.179992675775
2022-05-02 15:08:00,1862.5725097656
2022-05-02 15:09:00,1863.17001342775
2022-05-02 15:10:00,1862.7649841308753
2022-05-02 15:11:00,1861.7900085449248
2022-05-02 15:12:00,1860.9800415038999
2022-05-02 15:13:00,1860.3200073242251
2022-05-02 15:14:00,1860.3925170898501
2022-05-02 15:15:00,1860.4750061035002
2022-05-02 15:16:00,1860.187499999975
2022-05-02 15:17:00,1860.08251953125
2022-05-02 15:18:00,1860.17999267575
2022-05-02 15:19:00,1859.9024658203252
2022-05-02 15:20:00,1860.07501220705
2022-05-02 15:21:00,1860.20751953125
2022-05-02 15:22:00,1860.55001831055
2022-05-02 15:23:00,1860.6824951171748
2022-05-02 15:24:00,1860.3275146484248
2022-05-02 15:25:00,1860.125
2022-05-02 15:26:00,1860.114990234375
2022-05-02 15:27:00,1860.399993896475
2022-05-02 15:28:00,1861.0125427245998
2022-05-02 15:29:00,1862.6500244140498
2022-05-02 15:30:00,1862.4574584961001
2022-05-02 15:31:00,1862.024993896475
2022-05-02 15:32:00,1862.3949584961251
2022-05-02 15:33:00,1862.4774780273501
2022-05-02 15:34:00,1863.452514648425
2022-05-02 15:35:00,1863.889984130875
2022-05-02 15:36:00,1864.1750183105748
2022-05-02 15:37:00,1865.32247924805
2022-05-02 15:38:00,1867.2649841308748
2022-05-02 15:39:00,1867.199981689475
2022-05-02 15:40:00,1867.3974914550752
2022-05-02 15:41:00,1868.325012207025
2022-05-02 15:42:00,1869.17501831055
2022-05-02 15:43:00,1868.530029296875
2022-05-02 15:44:00,1868.459960937525
2022-05-02 15:45:00,1869.8024902343998
2022-05-02 15:46:00,1871.0775146484252
2022-05-02 15:47:00,1871.7049865722752
2022-05-02 15:48:00,1871.625
2022-05-02 15:49:00,1871.61001586915
2022-05-02 15:50:00,1871.6650085449248
2022-05-02 15:51:00,1871.697479248025
2022-05-02 15:52:00,1871.647491455075
2022-05-02 15:53:00,1871.59002685545
2022-05-02 15:54:00,1871.5700073242251
2022-05-02 15:55:00,1871.500030517575
2022-05-02 15:56:00,1871.3475036620998
2022-05-02 15:57:00,1871.2625122070249
2022-05-02 15:58:00,1870.6700439452998
2022-05-02 15:59:00,1870.1824951172002
2022-05-02 16:00:00,1869.5249633789
2022-05-02 16:01:00,1868.695007324225
2022-05-02 16:02:00,1868.5524597168
2022-05-02 16:03:00,1868.4249877929751
2022-05-02 16:04:00,1867.9949951172
2022-05-02 16:05:00,1868.055023193375
2022-05-02 16:06:00,1868.155029296875
2022-05-02 16:07:00,1867.42248535155
2022-05-02 16:08:00,1866.954986572275
2022-05-02 16:09:00,1867.17501831055
2022-05-02 16:10:00,1867.1199645996
2022-05-02 16:11:00,1867.2474975586001
2022-05-02 16:12:00,1867.80752563475
2022-05-02 16:13:00,1868.2250366211
2022-05-02 16:14:00,1868.234985351575
2022-05-02 16:15:00,1868.725006103525
2022-05-02 16:16:00,1868.797515869125
2022-05-02 16:17:00,1869.2824707031
2022-05-02 16:18:00,1869.4750061035
2022-05-02 16:19:00,1869.4375305176
2022-05-02 16:20:00,1869.2750244140752
2022-05-02 16:21:00,1869.212493896475
2022-05-02 16:22:00,1869.085021972675
2022-05-02 16:23:00,1868.70501708985
2022-05-02 16:24:00,1868.0299682617251
2022-05-02 16:25:00,1867.812499999975
2022-05-02 16:26:00,1867.6950073242
2022-05-02 16:27:00,1868.04998779295
2022-05-02 16:28:00,1868.28497314455
