date,count
2022-04-25 13:18:00,19.301457405090503
2022-04-25 13:19:00,19.308542251587
2022-04-25 13:20:00,19.3189582824705
2022-04-25 13:21:00,19.318959236144998
2022-04-25 13:22:00,19.30822277069075
2022-04-25 13:23:00,19.302289009093997
2022-04-25 13:24:00,19.293333053589002
2022-04-25 13:25:00,19.2910442352295
2022-04-25 13:26:00,19.29989480972275
2022-04-25 13:27:00,19.2918710708615
2022-04-25 13:28:00,19.278018474579
2022-04-25 13:29:00,19.28093004226675
2022-04-25 13:30:00,19.284687042235998
2022-04-25 13:31:00,19.244372367859
2022-04-25 13:32:00,19.2135305404665
2022-04-25 13:33:00,19.22123765945425
2022-04-25 13:34:00,19.20193719863875
2022-04-25 13:35:00,19.2331352233885
2022-04-25 13:36:00,19.284193992615002
2022-04-25 13:37:00,19.378168106079002
2022-04-25 13:38:00,19.428334236144998
2022-04-25 13:39:00,19.420001029968503
2022-04-25 13:40:00,19.4350051879885
2022-04-25 13:41:00,19.460211753845
2022-04-25 13:42:00,19.459478855133
2022-04-25 13:43:00,19.453336715698498
2022-04-25 13:44:00,19.4191608428955
2022-04-25 13:45:00,19.37093877792375
2022-04-25 13:46:00,19.3914594650265
2022-04-25 13:47:00,19.3937540054325
2022-04-25 13:48:00,19.38875341415425
2022-04-25 13:49:00,19.371086597442748
2022-04-25 13:50:00,19.392658710479747
2022-04-25 13:51:00,19.4015684127805
2022-04-25 13:52:00,19.369759559631
2022-04-25 13:53:00,19.342505455017
2022-04-25 13:54:00,19.35804748535175
2022-04-25 13:55:00,19.34919214248625
2022-04-25 13:56:00,19.3717107772825
2022-04-25 13:57:00,19.36062765121475
2022-04-25 13:58:00,19.329267978668
2022-04-25 13:59:00,19.3031177520755
2022-04-25 14:00:00,19.30165481567375
2022-04-25 14:01:00,19.29914855957025
2022-04-25 14:02:00,19.2921833992005
2022-04-25 14:03:00,19.2907333374025
2022-04-25 14:04:00,19.2843599319455
2022-04-25 14:05:00,19.282272338867003
2022-04-25 14:06:00,19.257064819336
2022-04-25 14:07:00,19.29438447952275
2022-04-25 14:08:00,19.311566352844
2022-04-25 14:09:00,19.315521240234503
2022-04-25 14:10:00,19.32291364669825
2022-04-25 14:11:00,19.334378242493
2022-04-25 14:12:00,19.336351394653498
2022-04-25 14:13:00,19.298403739929
2022-04-25 14:14:00,19.278112411499
2022-04-25 14:15:00,19.286036491394
2022-04-25 14:16:00,19.27156400680525
2022-04-25 14:17:00,19.269583702087502
2022-04-25 14:18:00,19.2635431289675
2022-04-25 14:19:00,19.266146183014
2022-04-25 14:20:00,19.273335456848248
2022-04-25 14:21:00,19.250206947327
2022-04-25 14:22:00,19.2370834350585
2022-04-25 14:23:00,19.25239753723125
2022-04-25 14:24:00,19.293550491333
2022-04-25 14:25:00,19.340000152587752
2022-04-25 14:26:00,19.3466682434085
2022-04-25 14:27:00,19.3535461425785
2022-04-25 14:28:00,19.3616704940795
2022-04-25 14:29:00,19.3925046920775
2022-04-25 14:30:00,19.404592514038
2022-04-25 14:31:00,19.432304382324503
2022-04-25 14:32:00,19.47417116165175
2022-04-25 14:33:00,19.473539352417
2022-04-25 14:34:00,19.4733381271365
2022-04-25 14:35:00,19.492197990417502
2022-04-25 14:36:00,19.47324037551875
2022-04-25 14:37:00,19.503135681152
2022-04-25 14:38:00,19.49615478515625
2022-04-25 14:39:00,19.47166585922225
2022-04-25 14:40:00,19.465832233428998
2022-04-25 14:41:00,19.459785461426
2022-04-25 14:42:00,19.4566574096675
2022-04-25 14:43:00,19.456036567688002
2022-04-25 14:44:00,19.4388461112975
