date,interval_1,crypto_1,crypto_15,crypto_60,crypto_240,gold_15,gold_60,gold_240,vix_15,vix_60,vix_240,sap_15,sap_60,sap_240,trend_15,trend_60,trend_240,interval_15,interval_60,interval_240
2022-05-02 16:23:00,-95.0,17.080749511675094,0.6723876247460794,-1.0199846585032901,0.1867191770802492,-0.228645751068143,0.08874756157047159,0.0023716790428807144,-0.09574581543076022,0.025297193553505792,-0.015844894015309308,0.4316139394741185,-1.5413598552331678,0.15259143173898337,-0.00932292761001463,0.09364017947896741,-0.01701303585277003,-0.010885997382956702,0.0007804496197536537,2.1663004957872545e-05
2022-05-02 18:14:00,104.0,-52.63006591797512,-32.55016965561981,-11.80963507015258,4.1004775491901455,-3.617202973808162,-1.7818879562407801,0.0022837016908852092,1.4880166094987857,0.3472379205415308,-0.32766649033577266,-41.790410838744265,-17.40796207233052,3.7025447912665186,-0.11338271382703624,-0.5732065417647618,-0.4432787354888461,-0.020763258392044293,0.0024105563542917707,-4.063049185276668e-05
2022-05-02 19:52:00,-13.0,67.98364257815047,46.508950787586855,22.425808589993267,5.040873583064695,-2.405752412666061,-1.547649591274876,-0.08539204727253491,-3.225311854737548,-1.6307466317942172,-0.37470429687193274,66.7317927826175,33.39133474581922,5.201409801101363,-3.875168325432057,-2.4808405766801798,-0.6652052721389197,-0.030366640553523894,0.0037178584706794027,8.237381493358953e-06
2022-05-02 21:02:00,-28.0,-23.62701416015034,-5.794502689208912,16.873069957075586,3.8466650185223443,0.6095924016217396,0.21410460812876408,-0.12467129807214405,-0.3647123986610836,-0.9224003748548171,-0.28040434965333816,7.863724415461547,19.545386164433694,4.3786085762849325,-2.117745459819787,-1.2835812100598076,-0.5635878138733403,-0.03936708439114511,0.005081455392399903,2.579104798883236e-05
2022-05-02 22:16:00,4.0,52.38696289057543,35.02541902194707,14.200152123258704,3.6878833277423837,0.7034249678415563,0.46264179570789565,-0.19842425179558631,0.00013969840595962069,-0.17708770476878755,-0.27661261337865284,0.0,3.9237556021953424,4.632026019909972,0.6061665871163058,-1.1338723810740845,-0.5637526554199752,-0.04845940311329855,0.006164097649460132,1.2643085938179865e-06
2022-05-02 22:47:00,-43.0,-16.89392089840021,-3.589622353307277,2.314129142137517,1.3107882509502815,-0.01563571433530342,0.13208946621762152,-0.1065501664832027,0.0,-0.00644847108588209,-0.10423123631066744,0.0,0.16296698430869583,1.8104177013683511,0.7657974281741673,-1.015008636879024,-0.1979805499849192,-0.05696747544682523,0.007428726900187144,-4.0130261766080366e-05
2022-05-02 23:22:00,4.0,11.430786132825233,2.379416158010372,-1.14936654919984,1.2667877594321908,-0.8150767449942578,0.16905956031564529,-0.1391951825733031,0.0,-0.0011370827445418286,-0.10733345508880632,0.0,0.03356780300691753,1.8930526501335407,-8.487398834278821,-1.1912388481458578,-0.1817660414143205,-0.06452622052376,0.008487025028671269,-4.2572791045358827e-05
2022-05-03 01:20:00,83.0,-41.43450927735012,-31.52375061812927,-15.871557728599328,2.454707891432008,0.7933896827832996,-0.3997104392176425,-0.6345598823756973,0.0,-4.018859584675738e-05,-0.2754410313919635,0.0,0.0029644296810147353,4.9004832095051825,2.3688426086673786,-1.0558028756409854,-0.1906165491555072,-0.07052565554244694,0.009711719634751148,-4.9796353422948414e-05
2022-05-03 02:06:00,-72.0,18.73736572267444,8.494887951215787,-1.4507879054067416,0.24862704585848405,-2.9640373274648937,-0.5777501081593073,-0.3147458201533482,0.0,0.0,-0.0741303851154882,0.0,0.0,1.2732538491427476,-0.7041210697769884,0.43523133880465537,0.11423896421757718,-0.07549910819956551,0.011085330982965047,-3.0887370243704027e-05
2022-05-03 02:41:00,-11.0,-18.385009765675022,-3.8679157618994395,0.9046135997091369,-0.026728197174179513,1.6575630806187291,-0.10597733594386227,-0.25842362183425394,0.0,0.0,-0.04647585853899727,0.0,0.0,0.7598474935102786,2.89329138810632,0.9408002573821435,0.14923271618120282,-0.07847274574944407,0.012361669058918778,-7.2902519718809344e-06
2022-05-03 03:28:00,12.0,22.74755859375,8.63971726739419,1.7124600831702992,-0.27266177422188775,1.3642988729232002,-0.06338395155512444,-0.35985432501001924,0.0,-2.443755577274942e-05,-0.051879893985017134,0.0,0.0,0.7863858725504542,1.6135588690652867,1.705970956027123,0.2676806630599202,-0.08299914706086753,0.013386421611400579,2.1360820056770535e-05
2022-05-03 04:26:00,11.0,-9.716613769524884,-1.2956623751902043,0.014675529056603409,-0.6231293268128866,-1.1234719603514804,-0.957788087939889,-0.43234400122150873,0.0,-0.001203459088408465,-0.052477656510092174,0.0,0.0,0.6946409466436307,0.3242510604498676,1.6937809116923006,0.39752243187261627,-0.0846395971475431,0.01495116611415881,-2.9243601090911397e-05
2022-05-03 04:55:00,-29.0,8.441772460950233,-1.8217135561767464,-0.9925137456934863,-0.4022808850563706,-2.8254665420602123,-0.7677378813618816,-0.19548699882489018,0.0,-0.003749428893208062,-0.023427664040603702,0.0,0.0,0.27213259331892914,1.9645609208801886,0.5913918278684918,0.20997517073024596,-0.08602796069894936,0.01575891228078774,-2.2767605258877666e-06
2022-05-03 05:13:00,-11.0,-20.817871093775466,-5.647840767357593,-0.7171728502962651,-0.27504041082193,-0.7970453016600914,-0.47274227923981016,-0.10962304421764202,0.0,-0.0056438640855702715,-0.014076467848731511,0.0,0.0,0.15356905429052858,1.4825879288065238,0.30895346818769553,0.12976265093173822,-0.08527639189848912,0.01695640425515421,-8.850590224085408e-05
