date,interval_1,crypto_1,crypto_15,crypto_60,crypto_240,gold_15,gold_60,gold_240,vix_15,vix_60,vix_240,sap_15,sap_60,sap_240,trend_15,trend_60,trend_240,interval_15,interval_60,interval_240
2022-05-02 19:52:00,-117.0,0.4704127311700006,0.34825461964998894,0.13512791159022086,0.033478000759547655,-2.2959814385023947,-1.4975179966720589,-0.08459161908604074,-3.2636761986443545,-1.6199195315491863,-0.36765298755055653,67.42660338888481,33.22214258502663,5.111882493422854,-1.4302418010731657,-1.3095262563705887,-2.0081318908425914,-0.026988960876835222,-0.0008081667204464793,-4.472464365790074e-05
2022-05-02 20:52:00,-36.0,-0.167987346648502,-0.05194731206029246,0.11242058185734649,0.033744459998203524,0.4416520713728005,0.14689371152144304,-0.10332930688286979,-0.3657788977491023,-0.8518431731023242,-0.2408895282151775,7.863588170083858,18.026878891321758,3.740545070274493,-4.4742985114342275,-2.1912459843607337,-1.5343414601633611,-0.05709011427165933,-0.001658461529075339,-1.7333891193516138e-05
2022-05-02 22:16:00,24.0,0.5031661987300033,0.33317221207008174,0.15701740197529546,0.06234334301607447,0.8713652980904953,0.5298526923152167,-0.21976624298486058,0.0012061974939783227,-0.24764490652128046,-0.3161274348168135,0.00013624537768919254,5.442262875307279,5.270089525920412,-2.0181370286846203,-4.6804994667333375,-2.224616448820811,-0.08314968492605601,-0.0020999074664302952,2.6390530834419224e-05
2022-05-02 22:59:00,-41.0,-0.19815111160275123,-0.03915425643378967,0.04399429730628768,0.0375304627643267,-0.33464823507028996,0.185295601420421,-0.15192627080296006,0.0,-0.007142061580402981,-0.14231303847277843,0.0,0.18249253231988405,2.479108130705754,-5.413050835899156,-3.712975693925898,-1.033770201842941,-0.10975065454482547,-0.002844127335023927,5.438070644459003e-06
2022-05-02 23:23:00,-19.0,0.13067865371699838,0.03422102481257383,0.007991832400037424,0.022265565611146343,-0.5000239890009652,0.12122687011537892,-0.09810727810463504,0.0,-0.0004497826986948894,-0.07214834000494363,0.0,0.014282882724728552,1.2757833239411411,-2.3209809474907814,-2.5155988092284502,-0.5105527375788625,-0.13512789063230457,-0.0038631960882753447,-2.7371386593699754e-05
2022-05-03 00:57:00,70.0,-0.19975328445424623,-0.1035060871488156,0.0122827109500534,0.09371528316301081,2.393062780452965,-0.07962833683677673,-0.48614441184076895,0.0,-3.389814717280615e-05,-0.2290431332318832,0.0,0.002723801952015492,4.082999756794379,-13.45184443581767,-9.099097967560525,-1.3139552327695583,-0.15970885835615434,-0.004132522447761744,-2.3769660558059513e-05
2022-05-03 02:05:00,-26.0,0.30894327163674973,0.20447276762569544,0.07220020844729191,0.07120093589573884,-4.576913029883599,-0.8956574783103406,-0.4516960794635452,0.0,0.0,-0.1161867836946513,0.0,0.0,2.015094604681508,1.746534252136506,-0.7835736371281641,-0.10232672943186572,-0.18178120036873224,-0.005337026726891736,1.0939363306761152e-05
2022-05-03 02:41:00,-32.0,-0.17682790756175137,-0.04655885757329514,0.049814745515732284,0.03766657051421163,1.674725450109463,-0.11352551317622783,-0.26560063320789595,0.0,0.0,-0.047920671041666196,0.0,0.0,0.7840690875373184,1.7718830920983777,1.557111956434241,0.25020500480397345,-0.20275871941463208,-0.005713289617531814,1.6911143731590528e-05
2022-05-03 04:01:00,44.0,0.3993091583249999,0.19735635034898635,0.12492686040419088,0.0804947593174461,0.6344545407723672,-0.47045439663338584,-0.6103197446268496,0.0,-0.0002954505415573294,-0.08291238829267655,0.0,0.0,1.21149399461774,5.3301803124698,7.603478617581821,1.2097300310029198,-0.22075688079667088,-0.006388841419692426,1.5172379093542077e-05
2022-05-03 04:20:00,-61.0,-0.23503208160400035,-0.01999916379663702,0.0340519880564365,0.01794412775511134,-0.1729696980889912,-0.4040912985703926,-0.1391403705947596,0.0,-0.0005961023083784767,-0.01642667933982267,0.0,0.0,0.20827906939939567,2.6785213902108254,2.5331799122701995,0.3922541621475659,-0.23735265344943457,-0.007674924519122328,6.0281189789179734e-05
2022-05-03 06:35:00,116.0,0.4504656791689996,0.32186051316198316,0.2532644701025113,0.10422871054622007,-3.589205745366371,-3.2518764445658235,-0.6743550442481592,-0.002061850833079859,-0.12184314142994879,-0.1075228507004482,0.0,0.0,1.1494281243512887,16.071662028348157,10.943290213459761,3.251118337042058,-0.25146143484927563,-0.00798618773954729,-1.1345345853897015e-06
2022-05-03 07:49:00,-61.0,-0.16727352142349972,-0.032554787045739886,0.0473912378222856,0.03339518120774798,-2.1407804907278205,-1.9446218679954654,0.05400645614349742,-0.4944007175899756,-0.1788673399290559,-0.06962923438098301,0.0,0.0,0.7399496587895555,-1.8483989710629203,-0.16771504726665398,1.637844635844175,-0.26307124355940914,-0.00874612597255009,-5.224077467858024e-05
2022-05-03 08:35:00,-28.0,0.28632259368849944,0.1267864743503999,-0.008278790297314487,0.010576642404565462,-3.7999604326207645,-0.6171228402033648,0.24385693612975956,0.13191693920987646,-0.006929460306448476,-0.05378979940101658,0.0,0.0,0.6233846449758857,0.7925662738818602,0.21534048703847475,0.8207101478671177,-0.2728047267403042,-0.009282008893066518,-8.312973420743219e-08
2022-05-03 11:04:00,103.0,-0.4381685256954988,-0.30218686172563736,-0.13217134832226307,-0.020156381817173497,5.724482855384167,3.802131968378262,1.9070335977119157,0.7009530814628668,0.3168130566894014,-0.2624146171049482,0.0,0.0246022550500129,3.332270687311393,1.6403707807138659,0.44492897731446135,1.3525368533743602,-0.27966377704676404,-0.01025654059567671,4.788989159010271e-06
